E5
West Roxbury

-71.11493888738603,42.2993097329199
-71.12335029485708,42.29410385089795
-71.12970176580397,42.29677033203682
-71.12832847478789,42.30070635975586
-71.13279167058882,42.2993097329199
-71.1394864642902,42.29892882931579
-71.1424047076987,42.297532163054065
-71.14034477117458,42.29994456713964
-71.14169660451884,42.300214369745255
-71.14045205953636,42.30181729079913
-71.15218940618492,42.29461176077174
-71.16463485601423,42.3037693078664
-71.17875400426868,42.29445303937582
-71.19083467367172,42.283325672711875
-71.19083467367172,42.282627170442105
-71.19014802816366,42.2818810344637
-71.18847432973854,42.28226204117358
-71.18838849905039,42.28215091445475
-71.18991199377098,42.28175403171553
-71.1866289699362,42.280468114467304
-71.18637147787078,42.28018235151503
-71.18553462865823,42.279960090545494
-71.18516984823194,42.27972195292195
-71.18510547521558,42.27937268277901
-71.18446174505208,42.27938855873701
-71.18422571065939,42.2792456749749
-71.18364635351223,42.27857887980116
-71.18291679265965,42.27830898451039
-71.18351760747953,42.276911860996954
-71.18306699636418,42.276459376854596
-71.18248763921703,42.276324424815144
-71.18120017889001,42.27670546512433
-71.18048134687379,42.277586612015064
-71.17922607305495,42.277467538830926
-71.17842141035057,42.27776125227844
-71.178078087597,42.277991459158294
-71.1778956973834,42.277967644692446
-71.17774549367888,42.278078778789826
-71.1758572185329,42.27774537591109
-71.1752349460412,42.276911860996954
-71.17521348836848,42.276753095000984
-71.17439809682865,42.276435561809784
-71.17385092618966,42.27591956696223
-71.17375436666514,42.27541944484713
-71.17467704656585,42.27409370511505
-71.1726492965499,42.270068683700465
-71.17434445264774,42.26852846944511
-71.17400112989328,42.2672105242763
-71.17151203992742,42.266480084966375
-71.17103997114114,42.265209735572455
-71.16833630445441,42.2654955664179
-71.16827193143806,42.26538441013221
-71.1708683097639,42.26505094009857
-71.15859452131183,42.255173075463354
-71.15232888105308,42.258285881457425
-71.14683571699055,42.25555424363623
-71.14597741010617,42.25314013963316
-71.14211502912421,42.257460049943944
-71.14426079633652,42.25974694148826
-71.14717903974501,42.26108092325514
-71.14632073285973,42.264574551276446
-71.15001145246445,42.267750408761934
-71.14726487043318,42.269973413807556
-71.14632073285973,42.269528819070366
-71.14571991804077,42.27010044029966
-71.14640656354881,42.270735568919605
-71.1401838386346,42.275594091116986
-71.14001217725736,42.27378409721008
-71.13705101850523,42.2716564940509
-71.13323155286781,42.274831994755125
-71.12949791791858,42.27356181367253
-71.1254638755603,42.27626091787387
-71.12563553693752,42.27768980859358
-71.12366143110246,42.27810259321433
-71.12379017713516,42.27908691485945
-71.12173024061194,42.27943618658571
-71.1207861030385,42.27867413668657
-71.11988488080958,42.278832897841966
-71.11911240461339,42.29016741049393
