A7
East Boston
-71.00480067293736,42.34715531157137
-71.00338446657766,42.354925677939654
-71.00359904329851,42.35632107055696
-70.99964681508919,42.3569900105418
-70.99694314840247,42.35568977315502
-70.99247995260154,42.353913795696656
-70.98630014303096,42.35784624973933
-70.98921838643946,42.36196871959437
-70.99368158224038,42.361715036951274
-70.99934640768015,42.36158819524563
-71.00183549764512,42.36463232550253
-71.01050439718155,42.3650128314139
-71.00604120138064,42.37598309397977
-71.00063386800717,42.3776316383456
-71.00552621724984,42.37915333319531
-71.00853029134649,42.37572946792874
-71.01041856649339,42.37331996935488
-71.0119635188858,42.3716713118041
-71.01616922262131,42.3741442819013
-71.01582589986685,42.375095398319566
-71.0196882808488,42.37737801895257
-71.01634088399766,42.38029458013269
-71.01513925435971,42.379089929979045
-71.01325097921281,42.37947034831369
-71.01247850301661,42.380801794335284
-71.01093355062419,42.38092859724605
-71.00827279928109,42.384478974773096
-71.0010630214489,42.383020808298625
-70.99608484151719,42.38149920717457
-70.99488321187923,42.38555672822638
-70.99170747640532,42.38650767179057
-70.98690095785084,42.38714162616451
-70.98810258748969,42.389550594396574
-70.98896089437406,42.39462180428064
-70.99651399495981,42.39855171011387
-70.9978872859759,42.398298175228355
-70.99848810079487,42.396903715050016
-71.00655618551143,42.39569938359469
-71.00947442891994,42.396523402350624
-71.01204934957397,42.39544583718564
-71.01591173055591,42.39379776055646
-71.01479593160524,42.391896079897926
-71.01977411153696,42.3862540882488
-71.02106157186398,42.3862540882488
-71.02724138143455,42.38359139921379
-71.0276705348772,42.382577011780214
-71.02947297933501,42.383464601680714
-71.0329920375625,42.38295740898824
-71.0337645137587,42.384288781066616
-71.03736940267525,42.385049552435326
-71.0422617519179,42.38219661226743
-71.04277673604871,42.37807546981951
-71.04329172017952,42.376997587942114
-71.04131761434445,42.373954056889254
-71.04354921224491,42.37281269471763
-71.04466501119559,42.37306633254872
-71.04586664083445,42.37154449019977
-71.04372087362215,42.3691982443355
-71.04183259847527,42.36437865361485
-71.04071679952548,42.363871306766
-71.03831354024778,42.3647591610626
-71.03762689474065,42.36298343992216
-71.0337645137587,42.360446608374026
-71.02724138143455,42.3647591610626
-71.00775781515028,42.34674594813026









